               idx              time               r_x               r_y               r_z               v_x               v_y               v_z            d_core           d_shell             T_par             T_env             humid              vw_x              vw_y              vw_z               m_c               m_s               f_x               f_y               f_z              core            active
      1.000000         0.1800002          2.456308         0.4592202          1.294992          16.61112          0.000000        -0.9974223E-01      54.03142          54.03142          295.2866          300.0000         0.9000000          10.00000          0.000000          0.000000         0.8259195E+08      0.000000         0.3623873E-05      0.000000        -0.1668310E-07      1.000000          1.000000    
      2.000000         0.1800000         0.8446617        -0.1187783          1.900074          2.072599          0.000000        -0.1530441E-02      6.644583          6.644583          295.9748          300.0000         0.9000000          10.00000          0.000000          0.000000          153603.7          0.000000         0.9054979E-12      0.000000        -0.4421376E-15      1.000000          1.000000    
      3.000000         0.1800001          2.434988        -0.3964360          1.742409          11.54226          0.000000        -0.4811395E-01      37.50996          37.50996          307.4280          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2763367E+08      0.000000         0.1154774E-09      0.000000        -0.4510836E-12      1.000000          1.000000    
      4.000000         0.1800002          3.176188         0.3830996          1.930154          20.15172          0.000000        -0.1468471          65.57210          65.57210          294.4348          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1476237E+09      0.000000         0.1496088E-02      0.000000        -0.8709799E-05      1.000000          1.000000    
      5.000000         0.1800001          2.720030         0.4287577          1.719343          14.35104          0.000000        -0.7442302E-01      46.66490          46.66490          293.1744          300.0000         0.9000000          10.00000          0.000000          0.000000         0.5320709E+08      0.000000         0.6816236E-08      0.000000        -0.2609168E-10      1.000000          1.000000    
      6.000000         0.1800002          3.958166        -0.3006535          1.489850          22.55631          0.000000        -0.1840326          73.41527          73.41527          298.7940          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2071847E+09      0.000000         0.2080935E-01      0.000000        -0.1387960E-03      1.000000          1.000000    
      7.000000         0.1800003          2.550418         0.4542221          1.185587          16.54356          0.000000        -0.9893161E-01      53.81118          53.81118          306.1882          300.0000         0.9000000          10.00000          0.000000          0.000000         0.8158612E+08      0.000000         0.3106714E-05      0.000000        -0.1425611E-07      1.000000          1.000000    
      8.000000         0.1800000          2.871449        -0.3705401E-01      1.845664          18.03447          0.000000        -0.1175867          58.67068          58.67068          301.2152          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1057455E+09      0.000000         0.6145053E-04      0.000000        -0.3133602E-06      1.000000          1.000000    
      9.000000         0.1800000         0.9603039        -0.3949271          1.672647          7.475901          0.000000        -0.2015200E-01      24.25609          24.25609          303.1583          300.0000         0.9000000          10.00000          0.000000          0.000000          7472418.          0.000000         0.2414424E-10      0.000000        -0.9431345E-13      1.000000          1.000000    
      10.00000         0.1800001          1.276601        -0.4050834          1.835662          9.450706          0.000000        -0.3223547E-01      30.69277          30.69277          302.3523          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1513933E+08      0.000000         0.7731416E-10      0.000000        -0.3020084E-12      1.000000          1.000000    
      11.00000         0.1800002          3.109922        -0.2842172          1.634848          18.21574          0.000000        -0.1199646          59.26152          59.26152          294.9416          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1089725E+09      0.000000         0.8436176E-04      0.000000        -0.4347818E-06      1.000000          1.000000    
      12.00000         0.1800001         0.8068563         0.2025804          1.727899          4.198682          0.000000        -0.6333811E-02      13.57433          13.57433          306.9469          300.0000         0.9000000          10.00000          0.000000          0.000000          1309646.          0.000000         0.7560175E-11      0.000000        -0.7382983E-14      1.000000          1.000000    
      13.00000         0.1800000        -0.1399328E-01    -0.8163253E-02      1.420587         0.6857733          0.000000        -0.1618989E-03      2.124368          2.124368          301.1345          300.0000         0.9000000          10.00000          0.000000          0.000000          5019.814          0.000000         0.2314815E-13      0.000000        -0.5651404E-17      1.000000          1.000000    
      14.00000         0.1800003          3.925075         0.1088942          1.664477          24.00356          0.000000        -0.2084666          78.14623          78.14623          307.4888          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2498749E+09      0.000000         0.7181157E-01      0.000000        -0.5158536E-03      1.000000          1.000000    
      15.00000         0.1800000         0.5870830         0.4626718          1.395543          1.219616          0.000000        -0.5237642E-03      3.864373          3.864373          298.7349          300.0000         0.9000000          10.00000          0.000000          0.000000          30215.91          0.000000         0.1529887E-12      0.000000        -0.7475574E-16      1.000000          1.000000    
      16.00000         0.1800000          3.213637         0.3864143          1.121511          21.36298          0.000000        -0.1650506          69.52153          69.52153          303.8551          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1759368E+09      0.000000         0.6249290E-02      0.000000        -0.3909401E-04      1.000000          1.000000    
      17.00000         0.1800000          4.311792        -0.2703246          1.946171          28.91109          0.000000        -0.3036540          94.45999          94.45999          293.7972          300.0000         0.9000000          10.00000          0.000000          0.000000         0.4413086E+09      0.000000          1.473922          0.000000        -0.1315840E-01      1.000000          1.000000    
      18.00000         0.1800001          3.987385         0.2912465          1.422305          24.33460          0.000000        -0.2142766          79.23064          79.23064          304.1698          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2604223E+09      0.000000         0.9270351E-01      0.000000        -0.6766632E-03      1.000000          1.000000    
      19.00000         0.1800001          1.508775         0.4694490          1.174558          5.776818          0.000000        -0.1201667E-01      18.71811          18.71811          306.7715          300.0000         0.9000000          10.00000          0.000000          0.000000          3433874.          0.000000         0.1437783E-10      0.000000        -0.2808170E-13      1.000000          1.000000    
      20.00000         0.1800004          3.436604        -0.3409950          1.793955          26.20181          0.000000        -0.2486392          85.37590          85.37590          298.2786          300.0000         0.9000000          10.00000          0.000000          0.000000         0.3258400E+09      0.000000         0.3333569          0.000000        -0.2653006E-02      1.000000          1.000000    
