           idx          time           r_x           r_y           r_z           v_x           v_y           v_z        d_core       d_shell         T_par         T_env         humid          vw_x          vw_y          vw_z           m_c           m_s           f_x           f_y           f_z          core        active
  1.000000     0.2861406E-01-0.3500659     0.3574439      1.750539      1.645976     0.2828565-125-0.9610618E-03  5.254050      5.254050      297.1509      300.0000     0.1000000      10.00000      0.000000      0.000000      75941.84      0.000000     0.2831069E-12-0.2192545-125 0.1382358E-15  1.000000      1.000000    
  2.000000     0.1446125E-02 0.1971604     0.5601886E-01  1.358889     0.8685356E-01-0.9481614-319-0.1662575E-05 0.1722502     0.1722502      294.2663      300.0000     0.1000000      10.00000      0.000000      0.000000      2.675951      0.000000     0.1886512E-16  0.000000    -0.2878589E-21  1.000000      1.000000    
  3.000000     0.1938878E-01 0.2429462    -0.3115071      1.591322      1.130983     0.5998028-182-0.4493912E-03  3.575484      3.575484      297.9143      300.0000     0.1000000      10.00000      0.000000      0.000000      23933.32      0.000000    -0.1311173E-12-0.3134004-182-0.3201107E-16  1.000000      1.000000    
  4.000000     0.1167319     0.6923711     0.4354328      3.045836      2.870746     0.6360053E-72-0.2949750E-02  9.246061      9.246061      303.4528      300.0000     0.1000000      10.00000      0.000000      0.000000      413874.8      0.000000    -0.1753708E-11-0.8752676E-72-0.1713039E-14  1.000000      1.000000    
  5.000000     0.6924216E-01 0.4143793     0.5645047      2.191091      2.600657     0.3778571E-81-0.2417803E-02  8.365735      8.365735      305.9760      300.0000     0.1000000      10.00000      0.000000      0.000000      306556.7      0.000000     0.1435296E-11-0.4699177E-81-0.1402090E-14  1.000000      1.000000    
  6.000000     0.2799230E-01-0.5018285    -0.5752674E-01  2.042907     0.1183595     0.5961890-319-0.3616393E-05 0.2749406     0.2749406      298.1799      300.0000     0.1000000      10.00000      0.000000      0.000000      10.88216      0.000000    -0.4813858E-16  0.000000    -0.1469073E-20  1.000000      1.000000    
  7.000000     0.4729263E-01 0.3304512     0.4446095E-01  1.625469      2.667391     0.5622975E-78-0.2544321E-02  8.583246      8.583246      300.7338      300.0000     0.1000000      10.00000      0.000000      0.000000      331095.5      0.000000     0.1511236E-11-0.7177112E-78-0.1475816E-14  1.000000      1.000000    
  8.000000     0.4029134E-01-0.2883512     0.4222900      1.191610      2.098630     0.2762636E-97-0.1569451E-02  6.729428      6.729428      294.1001      300.0000     0.1000000      10.00000      0.000000      0.000000      159563.3      0.000000    -0.9290346E-12-0.2755074E-97-0.4536302E-15  1.000000      1.000000    
  9.000000     0.2293762E-01 0.3016274     0.4267634      1.796577      1.004315    -0.1882276-210-0.3529809E-03  3.162623      3.162623      302.2270      300.0000     0.1000000      10.00000      0.000000      0.000000      16563.07      0.000000     0.1025291E-12 0.8665822-211 0.2504507E-16  1.000000      1.000000    
  10.00000     0.2860778E-01 0.6759431E-01 0.3657790      1.190023      1.381748     0.4455677-149-0.6745385E-03  4.392827      4.392827      307.8870      300.0000     0.1000000      10.00000      0.000000      0.000000      44384.45      0.000000     0.1979528E-12-0.2876178-149-0.9665662E-16  1.000000      1.000000    
