               idx              time               r_x               r_y               r_z               v_x               v_y               v_z            d_core           d_shell             T_par             T_env             humid              vw_x              vw_y              vw_z               m_c               m_s               f_x               f_y               f_z              core            active
      1.000000         0.8000022E-01     0.7952810         0.4592202          1.304966          16.60281          0.000000        -0.9970397E-01      54.03142          54.03142          295.2866          300.0000         0.9000000          10.00000          0.000000          0.000000         0.8259195E+08      0.000000         0.6748620E-01      0.000000        -0.3106839E-03      1.000000          1.000000    
      2.000000         0.8000002E-01     0.6374019        -0.1187783          1.900227          2.072599          0.000000        -0.1530441E-02      6.644583          6.644583          295.9748          300.0000         0.9000000          10.00000          0.000000          0.000000          153603.7          0.000000         0.9054979E-12      0.000000        -0.4421376E-15      1.000000          1.000000    
      3.000000         0.8000001E-01      1.280762        -0.3964360          1.747221          11.54226          0.000000        -0.4811395E-01      37.50996          37.50996          307.4280          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2763367E+08      0.000000         0.7724555E-05      0.000000        -0.2244988E-07      1.000000          1.000000    
      4.000000         0.8000034E-01      1.162808         0.3830996          1.944828          20.03124          0.000000        -0.1461458          65.57210          65.57210          294.4348          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1476237E+09      0.000000          1.189184          0.000000        -0.6923091E-02      1.000000          1.000000    
      5.000000         0.8000020E-01      1.284932         0.4287577          1.726785          14.35053          0.000000        -0.7442106E-01      46.66490          46.66490          293.1744          300.0000         0.9000000          10.00000          0.000000          0.000000         0.5320709E+08      0.000000         0.3599118E-02      0.000000        -0.1377560E-04      1.000000          1.000000    
      6.000000         0.8000040E-01      1.709609        -0.3006535          1.508206          22.16968          0.000000        -0.1814538          73.41527          73.41527          298.7940          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2071847E+09      0.000000          4.289147          0.000000        -0.2860812E-01      1.000000          1.000000    
      7.000000         0.8000000E-01     0.8961362         0.4542221          1.195480          16.53580          0.000000        -0.9889603E-01      53.81118          53.81118          306.1882          300.0000         0.9000000          10.00000          0.000000          0.000000         0.8158612E+08      0.000000         0.6271118E-01      0.000000        -0.2877695E-03      1.000000          1.000000    
      8.000000         0.8000021E-01      1.068355        -0.3705401E-01      1.857421          18.00529          0.000000        -0.1174379          58.67068          58.67068          301.2152          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1057455E+09      0.000000         0.2573681          0.000000        -0.1312420E-02      1.000000          1.000000    
      9.000000         0.8000007E-01     0.2127143        -0.3949271          1.674662          7.475901          0.000000        -0.2015200E-01      24.25609          24.25609          303.1583          300.0000         0.9000000          10.00000          0.000000          0.000000          7472418.          0.000000         0.2414424E-10      0.000000        -0.9431345E-13      1.000000          1.000000    
      10.00000         0.8000006E-01     0.3315298        -0.4050834          1.838886          9.450706          0.000000        -0.3223547E-01      30.69277          30.69277          302.3523          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1513933E+08      0.000000         0.1793154E-08      0.000000        -0.3995693E-11      1.000000          1.000000    
      11.00000         0.8000006E-01      1.288756        -0.2842172          1.646842          18.18213          0.000000        -0.1197914          59.26152          59.26152          294.9416          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1089725E+09      0.000000         0.2994944          0.000000        -0.1543528E-02      1.000000          1.000000    
      12.00000         0.8000003E-01     0.3869880         0.2025804          1.728533          4.198682          0.000000        -0.6333811E-02      13.57433          13.57433          306.9469          300.0000         0.9000000          10.00000          0.000000          0.000000          1309646.          0.000000         0.7560175E-11      0.000000        -0.7382983E-14      1.000000          1.000000    
      13.00000         0.8000001E-01    -0.8257061E-01    -0.8163253E-02      1.420603         0.6857733          0.000000        -0.1618989E-03      2.124368          2.124368          301.1345          300.0000         0.9000000          10.00000          0.000000          0.000000          5019.814          0.000000         0.2314815E-13      0.000000        -0.5651404E-17      1.000000          1.000000    
      14.00000         0.8000026E-01      1.538308         0.1088942          1.685226          23.33567          0.000000        -0.2036689          78.14623          78.14623          307.4888          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2498749E+09      0.000000          7.921131          0.000000        -0.5690092E-01      1.000000          1.000000    
      15.00000         0.8000002E-01     0.4651214         0.4626718          1.395595          1.219616          0.000000        -0.5237642E-03      3.864373          3.864373          298.7349          300.0000         0.9000000          10.00000          0.000000          0.000000          30215.91          0.000000         0.1529887E-12      0.000000        -0.7475574E-16      1.000000          1.000000    
