               idx              time               r_x               r_y               r_z               v_x               v_y               v_z            d_core           d_shell             T_par             T_env             humid              vw_x              vw_y              vw_z               m_c               m_s               f_x               f_y               f_z              core            active
      1.000000         0.6000029E-01     0.4635791         0.4592202          1.306958          16.55175          0.000000        -0.9946887E-01      54.03142          54.03142          295.2866          300.0000         0.9000000          10.00000          0.000000          0.000000         0.8259195E+08      0.000000         0.4821931          0.000000        -0.2219856E-02      1.000000          1.000000    
      2.000000         0.6000003E-01     0.5959499        -0.1187783          1.900258          2.072599          0.000000        -0.1530441E-02      6.644583          6.644583          295.9748          300.0000         0.9000000          10.00000          0.000000          0.000000          153603.7          0.000000         0.9054979E-12      0.000000        -0.4421376E-15      1.000000          1.000000    
      3.000000         0.6000001E-01      1.049917        -0.3964360          1.748183          11.54218          0.000000        -0.4811372E-01      37.50996          37.50996          307.4280          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2763367E+08      0.000000         0.4552832E-03      0.000000        -0.1323190E-05      1.000000          1.000000    
      4.000000         0.6000026E-01     0.7648305         0.3830996          1.947736          19.69321          0.000000        -0.1441778          65.57210          65.57210          294.4348          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1476237E+09      0.000000          4.521796          0.000000        -0.2632461E-01      1.000000          1.000000    
      5.000000         0.6000010E-01     0.9979606         0.4287577          1.728273          14.34388          0.000000        -0.7439562E-01      46.66490          46.66490          293.1744          300.0000         0.9000000          10.00000          0.000000          0.000000         0.5320709E+08      0.000000         0.5020570E-01      0.000000        -0.1921620E-03      1.000000          1.000000    
      6.000000         0.6000021E-01      1.272315        -0.3006535          1.511794          21.43038          0.000000        -0.1765228          73.41527          73.41527          298.7940          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2071847E+09      0.000000          12.45086          0.000000        -0.8304581E-01      1.000000          1.000000    
      7.000000         0.6000019E-01     0.5657580         0.4542221          1.197456          16.48725          0.000000        -0.9867326E-01      53.81118          53.81118          306.1882          300.0000         0.9000000          10.00000          0.000000          0.000000         0.8158612E+08      0.000000         0.4553478          0.000000        -0.2089503E-02      1.000000          1.000000    
      8.000000         0.6000011E-01     0.7091685        -0.3705401E-01      1.859765          17.87976          0.000000        -0.1167978          58.67068          58.67068          301.2152          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1057455E+09      0.000000          1.364474          0.000000        -0.6957986E-02      1.000000          1.000000    
      9.000000         0.6000003E-01     0.6319591E-01    -0.3949271          1.675065          7.475901          0.000000        -0.2015200E-01      24.25609          24.25609          303.1583          300.0000         0.9000000          10.00000          0.000000          0.000000          7472418.          0.000000         0.2414424E-10      0.000000        -0.9431345E-13      1.000000          1.000000    
      10.00000         0.6000008E-01     0.1425159        -0.4050834          1.839530          9.450706          0.000000        -0.3223547E-01      30.69277          30.69277          302.3523          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1513933E+08      0.000000         0.7872305E-06      0.000000        -0.1753951E-08      1.000000          1.000000    
      11.00000         0.6000017E-01     0.9261413        -0.2842172          1.649233          18.04331          0.000000        -0.1190760          59.26152          59.26152          294.9416          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1089725E+09      0.000000          1.536146          0.000000        -0.7916958E-02      1.000000          1.000000    
      12.00000         0.6000006E-01     0.3030144         0.2025804          1.728659          4.198682          0.000000        -0.6333811E-02      13.57433          13.57433          306.9469          300.0000         0.9000000          10.00000          0.000000          0.000000          1309646.          0.000000         0.7560175E-11      0.000000        -0.7382983E-14      1.000000          1.000000    
      13.00000         0.6000001E-01    -0.9628608E-01    -0.8163253E-02      1.420606         0.6857733          0.000000        -0.1618989E-03      2.124368          2.124368          301.1345          300.0000         0.9000000          10.00000          0.000000          0.000000          5019.814          0.000000         0.2314815E-13      0.000000        -0.5651404E-17      1.000000          1.000000    
      14.00000         0.6000044E-01      1.080498         0.1088942          1.689235          22.28313          0.000000        -0.1961080          78.14623          78.14623          307.4888          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2498749E+09      0.000000          20.29095          0.000000        -0.1457587          1.000000          1.000000    
      15.00000         0.6000001E-01     0.4407291         0.4626718          1.395606          1.219616          0.000000        -0.5237642E-03      3.864373          3.864373          298.7349          300.0000         0.9000000          10.00000          0.000000          0.000000          30215.91          0.000000         0.1529887E-12      0.000000        -0.7475574E-16      1.000000          1.000000    
