               idx              time               r_x               r_y               r_z               v_x               v_y               v_z            d_core           d_shell             T_par             T_env             humid              vw_x              vw_y              vw_z               m_c               m_s               f_x               f_y               f_z              core            active
      1.000000          2.100000          41.44361        -0.3835470         0.9218097          19.82344          0.000000        -0.1420966          64.50164          64.50164          308.0155          300.0000         0.5000000         -10.00000          0.000000          0.000000         0.1405112E+09      0.000000         0.6829453E-09      0.000000        -0.5335288E-11      1.000000          1.000000    
      2.000000          2.100000          28.17203        -0.3444873          1.262106          13.22828          0.000000        -0.6322074E-01      43.00537          43.00537          295.9925          300.0000         0.5000000         -10.00000          0.000000          0.000000         0.4164536E+08      0.000000         0.1517861E-09      0.000000        -0.1185885E-11      1.000000          1.000000    
      3.000000          2.100000          47.37975        -0.3784152          1.471762          22.88234          0.000000        -0.1893765          74.47181          74.47181          301.9136          300.0000         0.5000000         -10.00000          0.000000          0.000000         0.2162590E+09      0.000000         0.9104042E-09      0.000000        -0.7112533E-11      1.000000          1.000000    
      4.000000          2.100000          1.427370         0.4329185          1.397737         0.5019082          0.000000        -0.8506483E-04      1.525078          1.525078          297.9039          300.0000         0.5000000         -10.00000          0.000000          0.000000          1857.270          0.000000        -0.1190714E-13      0.000000        -0.1453509E-17      1.000000          1.000000    
      5.000000          2.100000          3.950426         0.4879640          1.771342          1.956652          0.000000        -0.1362648E-02      6.266666          6.266666          306.7897          300.0000         0.5000000         -10.00000          0.000000          0.000000          128857.1          0.000000        -0.4027889E-12      0.000000        -0.3933485E-15      1.000000          1.000000    
      6.000000          2.100000          35.06954         0.4957506          1.609402          16.67479          0.000000        -0.1005091          54.23893          54.23893          298.0002          300.0000         0.5000000         -10.00000          0.000000          0.000000         0.8354722E+08      0.000000         0.4829133E-09      0.000000        -0.1886380E-11      1.000000          1.000000    
      7.000000          2.100000          22.73685         0.1621694          1.102621          10.67687          0.000000        -0.4115982E-01      34.68932          34.68932          294.2252          300.0000         0.5000000         -10.00000          0.000000          0.000000         0.2185678E+08      0.000000         0.9876544E-10      0.000000        -0.3858025E-12      1.000000          1.000000    
      8.000000          2.100000          44.56534        -0.3924556          1.174311          21.46740          0.000000        -0.1666639          69.85996          69.85996          300.3720          300.0000         0.5000000         -10.00000          0.000000          0.000000         0.1785187E+09      0.000000         0.8011511E-09      0.000000        -0.6258993E-11      1.000000          1.000000    
      9.000000          2.100000          10.60357        -0.9963199E-01      1.830913          5.201482          0.000000        -0.9735908E-02      16.84286          16.84286          298.3634          300.0000         0.5000000         -10.00000          0.000000          0.000000          2501761.          0.000000         0.1164047E-10      0.000000        -0.2273529E-13      1.000000          1.000000    
      10.00000          2.100000          41.40222         0.2983019          1.509859          19.73150          0.000000        -0.1407804          64.20197          64.20197          304.6554          300.0000         0.5000000         -10.00000          0.000000          0.000000         0.1385619E+09      0.000000         0.6766072E-09      0.000000        -0.5285994E-11      1.000000          1.000000    
