               idx              time               r_x               r_y               r_z               v_x               v_y               v_z            d_core           d_shell             T_par             T_env             humid              vw_x              vw_y              vw_z               m_c               m_s               f_x               f_y               f_z              core            active
      1.000000         0.7000008         0.9789753E-01     0.3617847          1.275204          0.000000          0.000000        -0.2044444          77.37998          77.37998          301.1513          300.0000         0.5000000          0.000000          0.000000          0.000000         0.2425965E+09      0.000000          0.000000          0.000000        -0.1779021E-11      1.000000          1.000000    
      2.000000         0.7000030         0.4576139E-01     0.5892426E-01      1.483029          0.000000          0.000000        -0.2630436E-01      27.72038          27.72038          306.3078          300.0000         0.5000000          0.000000          0.000000          0.000000         0.1115311E+08      0.000000          0.000000          0.000000        -0.3663736E-14      1.000000          1.000000    
      3.000000         0.7000082         0.1421043        -0.2168779          1.585480          0.000000          0.000000        -0.1554067E-02      6.696096          6.696096          294.3395          300.0000         0.5000000          0.000000          0.000000          0.000000          157204.0          0.000000          0.000000          0.000000         0.6505213E-18      1.000000          1.000000    
      4.000000         0.7000007        -0.3763088         0.1254414          1.580067          0.000000          0.000000        -0.2710021          89.09804          89.09804          307.6143          300.0000         0.5000000          0.000000          0.000000          0.000000         0.3703421E+09      0.000000          0.000000          0.000000        -0.3650369E-10      1.000000          1.000000    
      5.000000         0.7000002         0.2969586        -0.1072147          1.381488          0.000000          0.000000        -0.2999078          93.73225          93.73225          296.8747          300.0000         0.5000000          0.000000          0.000000          0.000000         0.4311871E+09      0.000000          0.000000          0.000000        -0.4841931E-09      1.000000          1.000000    
      6.000000         0.7000004         0.4629494         0.4422101          1.258504          0.000000          0.000000        -0.7995823E-02      15.25850          15.25850          296.7571          300.0000         0.5000000          0.000000          0.000000          0.000000          1860089.          0.000000          0.000000          0.000000         0.1665335E-15      1.000000          1.000000    
      7.000000         0.7000033         0.2743545        -0.4531490          1.168906          0.000000          0.000000        -0.5505814E-01      40.12949          40.12949          296.4812          300.0000         0.5000000          0.000000          0.000000          0.000000         0.3383682E+08      0.000000          0.000000          0.000000        -0.3219647E-13      1.000000          1.000000    
      8.000000         0.7000013        -0.3112040         0.3816737          1.497169          0.000000          0.000000        -0.2636650          87.88290          87.88290          301.6921          300.0000         0.5000000          0.000000          0.000000          0.000000         0.3553954E+09      0.000000          0.000000          0.000000        -0.1714451E-10      1.000000          1.000000    
      9.000000         0.7000014         0.8764178E-01    -0.4223354          1.784203          0.000000          0.000000        -0.2500325          85.57936          85.57936          294.5640          300.0000         0.5000000          0.000000          0.000000          0.000000         0.3281752E+09      0.000000          0.000000          0.000000        -0.5321965E-11      1.000000          1.000000    
      10.00000         0.7000025         0.2527111        -0.1156093          1.404209          0.000000          0.000000        -0.6868139E-01      44.82653          44.82653          297.8963          300.0000         0.5000000          0.000000          0.000000          0.000000         0.4716327E+08      0.000000          0.000000          0.000000        -0.1002531E-12      1.000000          1.000000    
      11.00000         0.7000022         0.4299859         0.4571730E-01      1.785586          0.000000          0.000000        -0.7812008E-02      15.08145          15.08145          296.3427          300.0000         0.5000000          0.000000          0.000000          0.000000          1796089.          0.000000          0.000000          0.000000         0.7979728E-16      1.000000          1.000000    
      12.00000         0.7000006         0.5890813E-02     0.4915960          1.754074          0.000000          0.000000        -0.2493457          85.46166          85.46166          302.5435          300.0000         0.5000000          0.000000          0.000000          0.000000         0.3268229E+09      0.000000          0.000000          0.000000        -0.3567813E-11      1.000000          1.000000    
      13.00000         0.7000000         0.4088813         0.4986172          1.884653          0.000000          0.000000        -0.1475447          65.72760          65.72760          300.3622          300.0000         0.5000000          0.000000          0.000000          0.000000         0.1486764E+09      0.000000          0.000000          0.000000        -0.9259260E-12      1.000000          1.000000    
      14.00000         0.7000009        -0.3753257        -0.2023040E-01      1.701114          0.000000          0.000000        -0.1829085          73.18805          73.18805          296.5113          300.0000         0.5000000          0.000000          0.000000          0.000000         0.2052670E+09      0.000000          0.000000          0.000000        -0.1423750E-11      1.000000          1.000000    
      15.00000         0.7000044        -0.8958157E-01    -0.2946266          1.572143          0.000000          0.000000        -0.2637937E-01      27.75995          27.75995          300.4079          300.0000         0.5000000          0.000000          0.000000          0.000000         0.1120095E+08      0.000000          0.000000          0.000000        -0.3691492E-14      1.000000          1.000000    
      16.00000         0.7000026         0.1467282         0.3843839          1.271223          0.000000          0.000000        -0.7925563E-01      48.15792          48.15792          299.5823          300.0000         0.5000000          0.000000          0.000000          0.000000         0.5847923E+08      0.000000          0.000000          0.000000        -0.1335598E-12      1.000000          1.000000    
      17.00000         0.7000017         0.4021649         0.4173455         0.9579353          0.000000          0.000000        -0.1789496          72.39106          72.39106          300.9405          300.0000         0.5000000          0.000000          0.000000          0.000000         0.1986339E+09      0.000000          0.000000          0.000000        -0.1362466E-11      1.000000          1.000000    
      18.00000         0.7000032        -0.3529774         0.1936437          1.002695          0.000000          0.000000        -0.6571172E-01      43.84550          43.84550          308.0494          300.0000         0.5000000          0.000000          0.000000          0.000000         0.4413403E+08      0.000000          0.000000          0.000000        -0.9175993E-13      1.000000          1.000000    
      19.00000         0.7000099        -0.1408901         0.1939489          1.359601          0.000000          0.000000        -0.5306047E-02      12.41961          12.41961          293.7367          300.0000         0.5000000          0.000000          0.000000          0.000000          1003050.          0.000000          0.000000          0.000000         0.3642919E-16      1.000000          1.000000    
      20.00000         0.7000095        -0.1355225        -0.3280374          1.203068          0.000000          0.000000        -0.8869480E-03      5.045242          5.045242          298.1462          300.0000         0.5000000          0.000000          0.000000          0.000000          67242.61          0.000000          0.000000          0.000000         0.1084202E-18      1.000000          1.000000    
