               idx              time               r_x               r_y               r_z               v_x               v_y               v_z            d_core           d_shell             T_par             T_env             humid              vw_x              vw_y              vw_z               m_c               m_s               f_x               f_y               f_z              core            active
      1.000000          6.820000          112.7542         0.4592202         0.6327034          16.61113          0.000000        -0.9974223E-01      54.03142          54.03142          295.2866          300.0000         0.9000000          10.00000          0.000000          0.000000         0.8259195E+08      0.000000         0.4792184E-09      0.000000        -0.1871947E-11      1.000000          1.000000    
      2.000000          6.820000          14.60672        -0.1187783          1.889912          2.072599          0.000000        -0.1530441E-02      6.644583          6.644583          295.9748          300.0000         0.9000000          10.00000          0.000000          0.000000          153603.7          0.000000         0.9054979E-12      0.000000        -0.4421376E-15      1.000000          1.000000    
      3.000000          6.820000          79.07558        -0.3964360          1.422933          11.54226          0.000000        -0.4811395E-01      37.50996          37.50996          307.4280          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2763367E+08      0.000000         0.1154774E-09      0.000000        -0.4510836E-12      1.000000          1.000000    
      4.000000          6.820000          136.9846         0.3830996         0.9550829          20.15187          0.000000        -0.1468480          65.57210          65.57210          294.4348          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1476237E+09      0.000000         0.7057963E-09      0.000000        -0.5514034E-11      1.000000          1.000000    
      5.000000          6.820000          98.01093         0.4287577          1.225174          14.35104          0.000000        -0.7442302E-01      46.66490          46.66490          293.1744          300.0000         0.9000000          10.00000          0.000000          0.000000         0.5320709E+08      0.000000         0.1787299E-09      0.000000        -0.1396327E-11      1.000000          1.000000    
      6.000000          6.820000          153.7445        -0.3006535         0.2677901          22.55819          0.000000        -0.1840451          73.41527          73.41527          298.7940          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2071847E+09      0.000000         0.8847678E-09      0.000000        -0.6912249E-11      1.000000          1.000000    
      7.000000          6.820000          112.3996         0.4542221         0.5286811          16.54356          0.000000        -0.9893162E-01      53.81118          53.81118          306.1882          300.0000         0.9000000          10.00000          0.000000          0.000000         0.8158612E+08      0.000000         0.4753247E-09      0.000000        -0.1856737E-11      1.000000          1.000000    
      8.000000          6.820000          122.6204        -0.3705401E-01      1.064888          18.03448          0.000000        -0.1175867          58.67068          58.67068          301.2152          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1057455E+09      0.000000         0.5650236E-09      0.000000        -0.2207123E-11      1.000000          1.000000    
      9.000000          6.820000          50.60029        -0.3949271          1.538838          7.475901          0.000000        -0.2015200E-01      24.25609          24.25609          303.1583          300.0000         0.9000000          10.00000          0.000000          0.000000          7472418.          0.000000         0.2414424E-10      0.000000        -0.9431345E-13      1.000000          1.000000    
      10.00000          6.820000          64.02929        -0.4050834          1.621619          9.450706          0.000000        -0.3223547E-01      30.69277          30.69277          302.3523          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1513933E+08      0.000000         0.7731416E-10      0.000000        -0.3020084E-12      1.000000          1.000000    
