               idx              time               r_x               r_y               r_z               v_x               v_y               v_z            d_core           d_shell             T_par             T_env             humid              vw_x              vw_y              vw_z               m_c               m_s               f_x               f_y               f_z              core            active
      1.000000         0.1700001          2.290195         0.4592202          1.295989          16.61112          0.000000        -0.9974223E-01      54.03142          54.03142          295.2866          300.0000         0.9000000          10.00000          0.000000          0.000000         0.8259195E+08      0.000000         0.9686828E-05      0.000000        -0.4459492E-07      1.000000          1.000000    
      2.000000         0.1700000         0.8239357        -0.1187783          1.900090          2.072599          0.000000        -0.1530441E-02      6.644583          6.644583          295.9748          300.0000         0.9000000          10.00000          0.000000          0.000000          153603.7          0.000000         0.9054979E-12      0.000000        -0.4421376E-15      1.000000          1.000000    
      3.000000         0.1700002          2.319567        -0.3964360          1.742890          11.54226          0.000000        -0.4811395E-01      37.50996          37.50996          307.4280          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2763367E+08      0.000000         0.1154774E-09      0.000000        -0.4510836E-12      1.000000          1.000000    
      4.000000         0.1700001          2.974669         0.3830996          1.931622          20.15157          0.000000        -0.1468463          65.57210          65.57210          294.4348          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1476237E+09      0.000000         0.2917364E-02      0.000000        -0.1698406E-04      1.000000          1.000000    
      5.000000         0.1700000          2.576520         0.4287577          1.720087          14.35104          0.000000        -0.7442302E-01      46.66490          46.66490          293.1744          300.0000         0.9000000          10.00000          0.000000          0.000000         0.5320709E+08      0.000000         0.2545248E-07      0.000000        -0.9742418E-10      1.000000          1.000000    
      6.000000         0.1700001          3.732609        -0.3006535          1.491690          22.55498          0.000000        -0.1840237          73.41527          73.41527          298.7940          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2071847E+09      0.000000         0.3545446E-01      0.000000        -0.2364772E-03      1.000000          1.000000    
      7.000000         0.1700001          2.384979         0.4542221          1.186576          16.54356          0.000000        -0.9893161E-01      53.81118          53.81118          306.1882          300.0000         0.9000000          10.00000          0.000000          0.000000         0.8158612E+08      0.000000         0.8371683E-05      0.000000        -0.3841603E-07      1.000000          1.000000    
      8.000000         0.1700003          2.691110        -0.3705401E-01      1.846840          18.03446          0.000000        -0.1175867          58.67068          58.67068          301.2152          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1057455E+09      0.000000         0.1414877E-03      0.000000        -0.7215009E-06      1.000000          1.000000    
      9.000000         0.1700001         0.8855458        -0.3949271          1.672849          7.475901          0.000000        -0.2015200E-01      24.25609          24.25609          303.1583          300.0000         0.9000000          10.00000          0.000000          0.000000          7472418.          0.000000         0.2414424E-10      0.000000        -0.9431345E-13      1.000000          1.000000    
      10.00000         0.1700001          1.182094        -0.4050834          1.835985          9.450706          0.000000        -0.3223547E-01      30.69277          30.69277          302.3523          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1513933E+08      0.000000         0.7731416E-10      0.000000        -0.3020084E-12      1.000000          1.000000    
