               idx              time               r_x               r_y               r_z               v_x               v_y               v_z            d_core           d_shell             T_par             T_env             humid              vw_x              vw_y              vw_z               m_c               m_s               f_x               f_y               f_z              core            active
      11.00000         0.3400003          6.024443        -0.2842172          1.615654          18.21575          0.000000        -0.1199647          59.26152          59.26152          294.9416          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1089725E+09      0.000000         0.5764775E-09      0.000000        -0.2251754E-11      1.000000          1.000000    
      12.00000         0.3400000          1.478645         0.2025804          1.726886          4.198682          0.000000        -0.6333811E-02      13.57433          13.57433          306.9469          300.0000         0.9000000          10.00000          0.000000          0.000000          1309646.          0.000000         0.7560175E-11      0.000000        -0.7382983E-14      1.000000          1.000000    
      13.00000         0.3400000         0.9573043E-01    -0.8163253E-02      1.420561         0.6857733          0.000000        -0.1618989E-03      2.124368          2.124368          301.1345          300.0000         0.9000000          10.00000          0.000000          0.000000          5019.814          0.000000         0.2314815E-13      0.000000        -0.5651404E-17      1.000000          1.000000    
      14.00000         0.3400002          7.766492         0.1088942          1.631116          24.00967          0.000000        -0.2085105          78.14623          78.14623          307.4888          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2498749E+09      0.000000         0.3873016E-04      0.000000        -0.2782155E-06      1.000000          1.000000    
      15.00000         0.3400000         0.7822216         0.4626718          1.395459          1.219616          0.000000        -0.5237642E-03      3.864373          3.864373          298.7349          300.0000         0.9000000          10.00000          0.000000          0.000000          30215.91          0.000000         0.1529887E-12      0.000000        -0.7475574E-16      1.000000          1.000000    
      16.00000         0.3400000          6.631798         0.3864143          1.095102          21.36357          0.000000        -0.1650543          69.52153          69.52153          303.8551          300.0000         0.9000000          10.00000          0.000000          0.000000         0.1759368E+09      0.000000         0.4647599E-06      0.000000        -0.2907419E-08      1.000000          1.000000    
      17.00000         0.3400002          8.950966        -0.2703246          1.897466          29.01422          0.000000        -0.3045747          94.45999          94.45999          293.7972          300.0000         0.9000000          10.00000          0.000000          0.000000         0.4413086E+09      0.000000         0.8534078E-02      0.000000        -0.7618777E-04      1.000000          1.000000    
      18.00000         0.3400004          7.882003         0.2912465          1.388013          24.34237          0.000000        -0.2143334          79.23064          79.23064          304.1698          300.0000         0.9000000          10.00000          0.000000          0.000000         0.2604223E+09      0.000000         0.6133815E-04      0.000000        -0.4477206E-06      1.000000          1.000000    
      19.00000         0.3400001          2.433066         0.4694490          1.172635          5.776818          0.000000        -0.1201667E-01      18.71811          18.71811          306.7715          300.0000         0.9000000          10.00000          0.000000          0.000000          3433874.          0.000000         0.1437783E-10      0.000000        -0.2808170E-13      1.000000          1.000000    
      20.00000         0.3400001          7.632385        -0.3409950          1.754145          26.22773          0.000000        -0.2488455          85.37590          85.37590          298.2786          300.0000         0.9000000          10.00000          0.000000          0.000000         0.3258400E+09      0.000000         0.6088377E-03      0.000000        -0.4845409E-05      1.000000          1.000000    
